,host,tool,indent,user,time,method,request_path,status,size,referer,agent
3874,192.168.4.25,acunetix,-,-,22/Dec/2016:16:21:06 +0300,POST,/index.php/component/search/ HTTP/1.1,303,406,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
3875,192.168.4.25,acunetix,-,-,22/Dec/2016:16:26:04 +0300,POST,/index.php/component/search/ HTTP/1.1,303,373,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
3876,192.168.4.25,acunetix,-,-,22/Dec/2016:16:26:53 +0300,POST,/index.php/component/search/ HTTP/1.1,303,387,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
3877,192.168.4.25,acunetix,-,-,22/Dec/2016:16:25:41 +0300,POST,/index.php/component/search/ HTTP/1.1,500,2015,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
3878,192.168.4.25,acunetix,-,-,22/Dec/2016:16:27:06 +0300,POST,/index.php/component/search/ HTTP/1.1,200,3087,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
3879,192.168.4.25,acunetix,-,-,22/Dec/2016:16:27:14 +0300,POST,/index.php/component/search/ HTTP/1.1,303,375,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
3880,192.168.4.25,acunetix,-,-,22/Dec/2016:16:23:36 +0300,POST,/index.php/component/search/ HTTP/1.1,303,415,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
3881,192.168.4.25,acunetix,-,-,22/Dec/2016:16:40:06 +0300,POST,/index.php/component/users/?task=user.login HTTP/1.1,303,385,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
3882,192.168.4.25,acunetix,-,-,22/Dec/2016:16:31:02 +0300,GET,//component/users/ HTTP/1.1,404,507,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
3883,192.168.4.25,acunetix,-,-,22/Dec/2016:16:32:35 +0300,POST,/index.php/component/search/ HTTP/1.1,200,3055,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
3884,192.168.4.25,acunetix,-,-,22/Dec/2016:16:27:56 +0300,POST,/index.php/component/search/ HTTP/1.1,303,380,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
3885,192.168.4.25,acunetix,-,-,22/Dec/2016:16:30:26 +0300,POST,/index.php/component/search/ HTTP/1.1,200,3090,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
3886,192.168.4.25,acunetix,-,-,22/Dec/2016:16:32:01 +0300,POST,/index.php HTTP/1.1,303,368,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
3887,192.168.4.25,acunetix,-,-,22/Dec/2016:16:18:19 +0300,GET,/media/system/js/mootools-core.js HTTP/1.1,200,31449,"http://192.168.4.161/index.php/component/users/?wvstest=javascript:domxssExecutionSink(1,%22'%5C%22%3E%3Cxsstag%3E()locxss%22)&view=reset","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
3888,192.168.4.25,acunetix,-,-,22/Dec/2016:16:18:59 +0300,POST,/index.php HTTP/1.1,200,1899,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
3889,192.168.4.25,acunetix,-,-,22/Dec/2016:16:20:14 +0300,POST,/index.php/component/search/ HTTP/1.1,303,379,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
3890,192.168.4.25,acunetix,-,-,22/Dec/2016:16:29:09 +0300,POST,/index.php/component/search/ HTTP/1.1,303,389,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
3891,192.168.4.25,acunetix,-,-,22/Dec/2016:16:21:54 +0300,POST,/index.php/component/search/ HTTP/1.1,303,393,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
3892,192.168.4.25,acunetix,-,-,22/Dec/2016:16:36:19 +0300,POST,/index.php/component/users/?task=remind.remind HTTP/1.1,200,238,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
3893,192.168.4.25,acunetix,-,-,22/Dec/2016:16:18:13 +0300,GET,/images/joomla_black.gif HTTP/1.1,200,4030,http://192.168.4.161/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
3894,192.168.4.25,acunetix,-,-,22/Dec/2016:16:30:13 +0300,POST,/administrator/index.php HTTP/1.1,303,382,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
3895,192.168.4.25,acunetix,-,-,22/Dec/2016:16:21:39 +0300,POST,/index.php/component/search/ HTTP/1.1,303,372,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
3896,192.168.4.25,acunetix,-,-,22/Dec/2016:16:38:24 +0300,POST,/index.php/component/search/ HTTP/1.1,500,2005,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
3897,192.168.4.25,acunetix,-,-,22/Dec/2016:16:26:57 +0300,POST,/index.php/component/search/ HTTP/1.1,303,351,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
3898,192.168.4.25,acunetix,-,-,22/Dec/2016:16:33:59 +0300,GET,/index.php/component/search/?ordering=category&searchphrase=JiGqqOlj',%20waitfor%20delay%20'0:0:5'%20--%20&searchword= HTTP/1.1,200,3140,http://192.168.4.161/DVWA
3899,192.168.4.25,acunetix,-,-,22/Dec/2016:16:38:04 +0300,POST,/index.php HTTP/1.1,303,368,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
3900,192.168.4.25,acunetix,-,-,22/Dec/2016:16:23:33 +0300,POST,/index.php/component/search/ HTTP/1.1,200,3086,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
3901,192.168.4.25,acunetix,-,-,22/Dec/2016:16:22:58 +0300,POST,/index.php/component/search/ HTTP/1.1,303,331,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
3902,192.168.4.25,acunetix,-,-,22/Dec/2016:16:28:49 +0300,POST,/administrator/index.php HTTP/1.1,200,2001,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
3903,192.168.4.25,acunetix,-,-,22/Dec/2016:16:21:06 +0300,POST,/index.php/component/search/ HTTP/1.1,303,369,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
3904,192.168.4.25,acunetix,-,-,22/Dec/2016:16:37:08 +0300,GET,/index.php/2-uncategorised/1-testsayfasi?page=&print=1&tmpl=component HTTP/1.1,200,1523,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
3905,192.168.4.25,acunetix,-,-,22/Dec/2016:16:25:05 +0300,GET,/DVWA/login.php HTTP/1.1,200,986,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
3906,192.168.4.25,acunetix,-,-,22/Dec/2016:16:34:32 +0300,POST,/index.php HTTP/1.1,303,367,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
3907,192.168.4.25,acunetix,-,-,22/Dec/2016:16:20:22 +0300,POST,/index.php/component/search/ HTTP/1.1,303,377,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
3908,192.168.4.25,acunetix,-,-,22/Dec/2016:16:30:01 +0300,POST,/administrator/index.php HTTP/1.1,303,382,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
3909,192.168.4.25,acunetix,-,-,22/Dec/2016:16:22:50 +0300,POST,/index.php/component/search/ HTTP/1.1,500,2017,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
3910,192.168.4.25,acunetix,-,-,22/Dec/2016:16:38:40 +0300,POST,/index.php/component/users/?task=user.login HTTP/1.1,200,237,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
3911,192.168.4.25,acunetix,-,-,22/Dec/2016:16:27:05 +0300,POST,/index.php/component/search/ HTTP/1.1,303,389,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
3912,192.168.4.25,acunetix,-,-,22/Dec/2016:16:23:40 +0300,POST,/index.php/component/search/ HTTP/1.1,303,403,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
3913,192.168.4.25,acunetix,-,-,22/Dec/2016:16:27:42 +0300,POST,/index.php/component/search/ HTTP/1.1,303,394,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
3914,192.168.4.25,acunetix,-,-,22/Dec/2016:16:39:22 +0300,POST,/index.php/component/users/?task=registration.register HTTP/1.1,200,237,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
3915,192.168.4.25,acunetix,-,-,22/Dec/2016:16:28:00 +0300,POST,/index.php/component/search/ HTTP/1.1,200,3085,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
3916,192.168.4.25,acunetix,-,-,22/Dec/2016:16:21:07 +0300,POST,/index.php/component/search/ HTTP/1.1,303,348,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
3917,192.168.4.25,acunetix,-,-,22/Dec/2016:16:23:00 +0300,POST,/index.php/component/search/ HTTP/1.1,303,387,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
3918,192.168.4.25,acunetix,-,-,22/Dec/2016:16:31:48 +0300,POST,/index.php/component/search/ HTTP/1.1,200,3056,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
3919,192.168.4.25,acunetix,-,-,22/Dec/2016:16:32:40 +0300,POST,/administrator/index.php HTTP/1.1,303,382,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
3920,192.168.4.25,acunetix,-,-,22/Dec/2016:16:34:40 +0300,GET,/index.php/component/search/?ordering=popular&searchphrase=WEB-INF/web.xml&searchword= HTTP/1.1,200,3118,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
3921,192.168.4.25,acunetix,-,-,22/Dec/2016:16:23:47 +0300,POST,/index.php/component/search/ HTTP/1.1,303,413,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
3922,192.168.4.25,acunetix,-,-,22/Dec/2016:16:30:05 +0300,GET,/index.php/component/search/?searchword=the&ordering=oldest&searchphrase=all&areas[0]=weblinks HTTP/1.1,200,3165,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
3923,192.168.4.25,acunetix,-,-,22/Dec/2016:16:20:03 +0300,POST,/index.php/component/search/ HTTP/1.1,303,385,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
3924,192.168.4.25,acunetix,-,-,22/Dec/2016:16:21:03 +0300,POST,/index.php/component/search/ HTTP/1.1,303,366,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
3925,192.168.4.25,acunetix,-,-,22/Dec/2016:16:34:53 +0300,POST,/index.php HTTP/1.1,303,367,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
3926,192.168.4.25,acunetix,-,-,22/Dec/2016:16:26:13 +0300,GET,/DVWA/login.php HTTP/1.1,200,986,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
3927,192.168.4.25,acunetix,-,-,22/Dec/2016:16:18:36 +0300,POST,/index.php HTTP/1.1,200,1829,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
3928,192.168.4.25,acunetix,-,-,22/Dec/2016:16:30:13 +0300,POST,/index.php/component/search/ HTTP/1.1,303,408,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
3929,192.168.4.25,acunetix,-,-,22/Dec/2016:16:18:08 +0300,GET,/backup_192.sql HTTP/1.1,404,505,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
3930,192.168.4.25,acunetix,-,-,22/Dec/2016:16:33:41 +0300,POST,/index.php/component/search/ HTTP/1.1,303,404,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
3931,192.168.4.25,acunetix,-,-,22/Dec/2016:16:27:44 +0300,POST,/index.php/component/search/ HTTP/1.1,303,359,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
3932,192.168.4.25,acunetix,-,-,22/Dec/2016:16:26:35 +0300,POST,/index.php/component/search/ HTTP/1.1,303,382,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
3933,192.168.4.25,acunetix,-,-,22/Dec/2016:16:32:41 +0300,POST,/index.php/component/search/ HTTP/1.1,303,400,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
3934,192.168.4.25,acunetix,-,-,22/Dec/2016:16:26:37 +0300,POST,/index.php/component/search/ HTTP/1.1,303,378,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
3935,192.168.4.25,acunetix,-,-,22/Dec/2016:16:27:11 +0300,POST,/index.php/component/search/ HTTP/1.1,303,392,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
3936,192.168.4.25,acunetix,-,-,22/Dec/2016:16:19:30 +0300,GET,/index.php/-1'%20OR%203%2b528-528-1=0%2b0%2b0%2b1%20or%20'S912wkFN'='-uncategorised/1-testsayfasi HTTP/1.1,200,3306,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
3937,192.168.4.25,acunetix,-,-,22/Dec/2016:16:22:00 +0300,POST,/index.php/component/search/ HTTP/1.1,303,352,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
3938,192.168.4.25,acunetix,-,-,22/Dec/2016:16:29:28 +0300,POST,/index.php/component/search/ HTTP/1.1,500,2011,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
3939,192.168.4.25,acunetix,-,-,22/Dec/2016:16:29:50 +0300,POST,/index.php/component/search/ HTTP/1.1,200,3083,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
3940,192.168.4.25,acunetix,-,-,22/Dec/2016:16:24:17 +0300,POST,/index.php/component/search/ HTTP/1.1,200,3054,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
3941,192.168.4.25,acunetix,-,-,22/Dec/2016:16:23:40 +0300,POST,/index.php/component/search/ HTTP/1.1,303,399,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
3942,192.168.4.25,acunetix,-,-,22/Dec/2016:16:23:28 +0300,POST,/index.php/component/search/ HTTP/1.1,303,359,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
3943,192.168.4.25,acunetix,-,-,22/Dec/2016:16:21:15 +0300,POST,/index.php/component/search/ HTTP/1.1,303,367,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
3944,192.168.4.25,acunetix,-,-,22/Dec/2016:16:38:28 +0300,POST,/index.php/component/users/?task=user.login HTTP/1.1,303,385,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
3945,192.168.4.25,acunetix,-,-,22/Dec/2016:16:36:27 +0300,GET,"/index.php/component/search/?ordering=oldest&searchphrase=any&searchword=1'\"" HTTP/1.1",200,3151,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
3946,192.168.4.25,acunetix,-,-,22/Dec/2016:16:24:53 +0300,POST,/index.php/component/search/ HTTP/1.1,303,384,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
3947,192.168.4.25,acunetix,-,-,22/Dec/2016:16:36:15 +0300,GET,/index.php/component/search/?ordering=popular&searchphrase=all&searchword={{9999410*9999368}} HTTP/1.1,200,3177,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
3948,192.168.4.25,acunetix,-,-,22/Dec/2016:16:26:33 +0300,POST,/index.php/component/search/ HTTP/1.1,303,387,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
3949,192.168.4.25,acunetix,-,-,22/Dec/2016:16:29:37 +0300,GET,/index.php/component/search/?searchword=&ordering=category&searchphrase=allacxScRiPtkzsyScRiPt HTTP/1.1,200,3117,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
3950,192.168.4.25,acunetix,-,-,22/Dec/2016:16:28:50 +0300,GET,/index.php/component/search/?searchword=the&ordering=newest&searchphrase=exact&areas[0]=content HTTP/1.1,200,3162,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
3951,192.168.4.25,acunetix,-,-,22/Dec/2016:16:26:06 +0300,POST,/index.php/component/search/ HTTP/1.1,303,375,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
3952,192.168.4.25,acunetix,-,-,22/Dec/2016:16:20:10 +0300,POST,/index.php/component/search/ HTTP/1.1,303,375,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
3953,192.168.4.25,acunetix,-,-,22/Dec/2016:16:34:56 +0300,GET,/index.php/component/search/?ordering=popular&searchphrase[$acunetix]=1&searchword= HTTP/1.1,200,3114,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
3954,192.168.4.25,acunetix,-,-,22/Dec/2016:16:25:01 +0300,POST,/index.php/component/search/ HTTP/1.1,303,354,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
3955,192.168.4.25,acunetix,-,-,22/Dec/2016:16:32:44 +0300,POST,/index.php/component/search/ HTTP/1.1,303,380,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
3956,192.168.4.25,acunetix,-,-,22/Dec/2016:16:23:28 +0300,POST,/index.php/component/search/ HTTP/1.1,303,382,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
3957,192.168.4.25,acunetix,-,-,22/Dec/2016:16:19:10 +0300,GET,/index.php/component/content/'%2bresponse.write(9676140*9552316)%2b'/2-uncategorised HTTP/1.1,500,2093,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
3958,192.168.4.25,acunetix,-,-,22/Dec/2016:16:29:23 +0300,POST,/index.php/component/search/ HTTP/1.1,303,496,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
3959,192.168.4.25,acunetix,-,-,22/Dec/2016:16:30:41 +0300,POST,/index.php/component/search/ HTTP/1.1,303,352,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
3960,192.168.4.25,acunetix,-,-,22/Dec/2016:16:38:49 +0300,POST,/index.php/component/users/?task=registration.register HTTP/1.1,200,237,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
3961,192.168.4.25,acunetix,-,-,22/Dec/2016:16:28:36 +0300,POST,/index.php/component/search/ HTTP/1.1,303,406,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
3962,192.168.4.25,acunetix,-,-,22/Dec/2016:16:25:41 +0300,POST,/index.php/component/search/ HTTP/1.1,200,3089,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
